crop,month,soil_type,soil_drainage,maturity_in_days
cacao,November,sandy loam,well-drained,1667
cacao,December,loam,well-drained,1667
cacao,December,sandy loam,well-drained,1667
cacao,January,loam,well-drained,1667
cacao,January,sandy loam,well-drained,1667
cacao,February,loam,well-drained,1667
cacao,February,sandy loam,well-drained,1667
cacao,March,loam,well-drained,1667
cacao,March,sandy loam,well-drained,1667
cacao,April,loam,well-drained,1667
cacao,April,sandy loam,well-drained,1667
cacao,May,loam,well-drained,1667
cacao,May,sandy loam,well-drained,1667
cacao,June,loam,well-drained,1667
cacao,June,sandy loam,well-drained,1667
cacao,July,loam,well-drained,1667
cacao,July,sandy loam,well-drained,1667
cacao,August,loam,well-drained,1667
cacao,August,sandy loam,well-drained,1667
cacao,September,loam,well-drained,1667
cacao,September,sandy loam,well-drained,1667
cacao,October,loam,well-drained,1667
cacao,October,sandy loam,well-drained,1667
cacao,November,loam,well-drained,1668
cacao,November,sandy loam,well-drained,1668
cacao,December,loam,well-drained,1668
cacao,December,sandy loam,well-drained,1668
cacao,January,loam,well-drained,1668
cacao,January,sandy loam,well-drained,1668
cacao,February,loam,well-drained,1668
cacao,February,sandy loam,well-drained,1668
cacao,March,loam,well-drained,1668
cacao,March,sandy loam,well-drained,1668
cacao,April,loam,well-drained,1668
cacao,April,sandy loam,well-drained,1668
cacao,May,loam,well-drained,1668
cacao,May,sandy loam,well-drained,1668
cacao,June,loam,well-drained,1668
cacao,June,sandy loam,well-drained,1668
cacao,July,loam,well-drained,1668
cacao,July,sandy loam,well-drained,1668
cacao,August,loam,well-drained,1668
cacao,August,sandy loam,well-drained,1668
cacao,September,loam,well-drained,1668
cacao,September,sandy loam,well-drained,1668
cacao,October,loam,well-drained,1668
cacao,October,sandy loam,well-drained,1668
cacao,November,loam,well-drained,1669
cacao,November,sandy loam,well-drained,1669
cacao,December,loam,well-drained,1669
cacao,December,sandy loam,well-drained,1669
cacao,January,loam,well-drained,1669
cacao,January,sandy loam,well-drained,1669
cacao,February,loam,well-drained,1669
cacao,February,sandy loam,well-drained,1669
cacao,March,loam,well-drained,1669
cacao,March,sandy loam,well-drained,1669
cacao,April,loam,well-drained,1669
cacao,April,sandy loam,well-drained,1669
cacao,May,loam,well-drained,1669
cacao,May,sandy loam,well-drained,1669
cacao,June,loam,well-drained,1669
cacao,June,sandy loam,well-drained,1669
cacao,July,loam,well-drained,1669
cacao,July,sandy loam,well-drained,1669
cacao,August,loam,well-drained,1669
cacao,August,sandy loam,well-drained,1669
cacao,September,loam,well-drained,1669
cacao,September,sandy loam,well-drained,1669
cacao,October,loam,well-drained,1669
cacao,October,sandy loam,well-drained,1669
cacao,November,loam,well-drained,1670
cacao,November,sandy loam,well-drained,1670
cacao,December,loam,well-drained,1670
cacao,December,sandy loam,well-drained,1670
cacao,January,loam,well-drained,1670
cacao,January,sandy loam,well-drained,1670
cacao,February,loam,well-drained,1670
cacao,February,sandy loam,well-drained,1670
cacao,March,loam,well-drained,1670
cacao,March,sandy loam,well-drained,1670
cacao,April,loam,well-drained,1670
cacao,April,sandy loam,well-drained,1670
cacao,May,loam,well-drained,1670
cacao,May,sandy loam,well-drained,1670
cacao,June,loam,well-drained,1670
cacao,June,sandy loam,well-drained,1670
cacao,July,loam,well-drained,1670
cacao,July,sandy loam,well-drained,1670
cacao,August,loam,well-drained,1670
cacao,August,sandy loam,well-drained,1670
cacao,September,loam,well-drained,1670
cacao,September,sandy loam,well-drained,1670
cacao,October,loam,well-drained,1670
cacao,October,sandy loam,well-drained,1670
cacao,November,loam,well-drained,1671
cacao,November,sandy loam,well-drained,1671
cacao,December,loam,well-drained,1671
cacao,December,sandy loam,well-drained,1671
cacao,January,loam,well-drained,1671
cacao,January,sandy loam,well-drained,1671
cacao,February,loam,well-drained,1671
cacao,February,sandy loam,well-drained,1671
cacao,March,loam,well-drained,1671
cacao,March,sandy loam,well-drained,1671
cacao,April,loam,well-drained,1671
cacao,April,sandy loam,well-drained,1671
cacao,May,loam,well-drained,1671
cacao,May,sandy loam,well-drained,1671
cacao,June,loam,well-drained,1671
cacao,June,sandy loam,well-drained,1671
cacao,July,loam,well-drained,1671
cacao,July,sandy loam,well-drained,1671
cacao,August,loam,well-drained,1671
cacao,August,sandy loam,well-drained,1671
cacao,September,loam,well-drained,1671
cacao,September,sandy loam,well-drained,1671
cacao,October,loam,well-drained,1671
cacao,October,sandy loam,well-drained,1671
cacao,November,loam,well-drained,1672
cacao,November,sandy loam,well-drained,1672
cacao,December,loam,well-drained,1672
cacao,December,sandy loam,well-drained,1672
cacao,January,loam,well-drained,1672
cacao,January,sandy loam,well-drained,1672
cacao,February,loam,well-drained,1672
cacao,February,sandy loam,well-drained,1672
cacao,March,loam,well-drained,1672
cacao,March,sandy loam,well-drained,1672
cacao,April,loam,well-drained,1672
cacao,April,sandy loam,well-drained,1672
cacao,May,loam,well-drained,1672
cacao,May,sandy loam,well-drained,1672
cacao,June,loam,well-drained,1672
cacao,June,sandy loam,well-drained,1672
cacao,July,loam,well-drained,1672
cacao,July,sandy loam,well-drained,1672
cacao,August,loam,well-drained,1672
cacao,August,sandy loam,well-drained,1672
cacao,September,loam,well-drained,1672
cacao,September,sandy loam,well-drained,1672
cacao,October,loam,well-drained,1672
cacao,October,sandy loam,well-drained,1672
cacao,November,loam,well-drained,1673
cacao,November,sandy loam,well-drained,1673
cacao,December,loam,well-drained,1673
cacao,December,sandy loam,well-drained,1673
cacao,January,loam,well-drained,1673
cacao,January,sandy loam,well-drained,1673
cacao,February,loam,well-drained,1673
cacao,February,sandy loam,well-drained,1673
cacao,March,loam,well-drained,1673
cacao,March,sandy loam,well-drained,1673
cacao,April,loam,well-drained,1673
cacao,April,sandy loam,well-drained,1673
cacao,May,loam,well-drained,1673
cacao,May,sandy loam,well-drained,1673
cacao,June,loam,well-drained,1673
cacao,June,sandy loam,well-drained,1673
cacao,July,loam,well-drained,1673
cacao,July,sandy loam,well-drained,1673
cacao,August,loam,well-drained,1673
cacao,August,sandy loam,well-drained,1673
cacao,September,loam,well-drained,1673
cacao,September,sandy loam,well-drained,1673
cacao,October,loam,well-drained,1673
cacao,October,sandy loam,well-drained,1673
cacao,November,loam,well-drained,1674
cacao,November,sandy loam,well-drained,1674
cacao,December,loam,well-drained,1674
cacao,December,sandy loam,well-drained,1674
cacao,January,loam,well-drained,1674
cacao,January,sandy loam,well-drained,1674
cacao,February,loam,well-drained,1674
cacao,February,sandy loam,well-drained,1674
cacao,March,loam,well-drained,1674
cacao,March,sandy loam,well-drained,1674
cacao,April,loam,well-drained,1674
cacao,April,sandy loam,well-drained,1674
cacao,May,loam,well-drained,1674
cacao,May,sandy loam,well-drained,1674
cacao,June,loam,well-drained,1674
cacao,June,sandy loam,well-drained,1674
cacao,July,loam,well-drained,1674
cacao,July,sandy loam,well-drained,1674
cacao,August,loam,well-drained,1674
cacao,August,sandy loam,well-drained,1674
cacao,September,loam,well-drained,1674
cacao,September,sandy loam,well-drained,1674
cacao,October,loam,well-drained,1674
cacao,October,sandy loam,well-drained,1674
cacao,November,loam,well-drained,1675
cacao,November,sandy loam,well-drained,1675
cacao,December,loam,well-drained,1675
cacao,December,sandy loam,well-drained,1675
cacao,January,loam,well-drained,1675
cacao,January,sandy loam,well-drained,1675
cacao,February,loam,well-drained,1675
cacao,February,sandy loam,well-drained,1675
cacao,March,loam,well-drained,1675
cacao,March,sandy loam,well-drained,1675
cacao,April,loam,well-drained,1675
cacao,April,sandy loam,well-drained,1675
cacao,May,loam,well-drained,1675
cacao,May,sandy loam,well-drained,1675
cacao,June,loam,well-drained,1675
cacao,June,sandy loam,well-drained,1675
cacao,July,loam,well-drained,1675
cacao,July,sandy loam,well-drained,1675
cacao,August,loam,well-drained,1675
cacao,August,sandy loam,well-drained,1675
cacao,September,loam,well-drained,1675
cacao,September,sandy loam,well-drained,1675
cacao,October,loam,well-drained,1675
cacao,October,sandy loam,well-drained,1675
cacao,November,loam,well-drained,1676
cacao,November,sandy loam,well-drained,1676
cacao,December,loam,well-drained,1676
cacao,December,sandy loam,well-drained,1676
cacao,January,loam,well-drained,1676
cacao,January,sandy loam,well-drained,1676
cacao,February,loam,well-drained,1676
cacao,February,sandy loam,well-drained,1676
cacao,March,loam,well-drained,1676
cacao,March,sandy loam,well-drained,1676
cacao,April,loam,well-drained,1676
cacao,April,sandy loam,well-drained,1676
cacao,May,loam,well-drained,1676
cacao,May,sandy loam,well-drained,1676
cacao,June,loam,well-drained,1676
cacao,June,sandy loam,well-drained,1676
cacao,July,loam,well-drained,1676
cacao,July,sandy loam,well-drained,1676
cacao,August,loam,well-drained,1676
cacao,August,sandy loam,well-drained,1676
cacao,September,loam,well-drained,1676
cacao,September,sandy loam,well-drained,1676
cacao,October,loam,well-drained,1676
cacao,October,sandy loam,well-drained,1676
cacao,November,loam,well-drained,1677
cacao,November,sandy loam,well-drained,1677
cacao,December,loam,well-drained,1677
cacao,December,sandy loam,well-drained,1677
cacao,January,loam,well-drained,1677
cacao,January,sandy loam,well-drained,1677
cacao,February,loam,well-drained,1677
cacao,February,sandy loam,well-drained,1677
cacao,March,loam,well-drained,1677
cacao,March,sandy loam,well-drained,1677
cacao,April,loam,well-drained,1677
cacao,April,sandy loam,well-drained,1677
cacao,May,loam,well-drained,1677
cacao,May,sandy loam,well-drained,1677
cacao,June,loam,well-drained,1677
cacao,June,sandy loam,well-drained,1677
cacao,July,loam,well-drained,1677
cacao,July,sandy loam,well-drained,1677
cacao,August,loam,well-drained,1677
cacao,August,sandy loam,well-drained,1677
cacao,September,loam,well-drained,1677
cacao,September,sandy loam,well-drained,1677
cacao,October,loam,well-drained,1677
cacao,October,sandy loam,well-drained,1677
cacao,November,loam,well-drained,1678
cacao,November,sandy loam,well-drained,1678
cacao,December,loam,well-drained,1678
cacao,December,sandy loam,well-drained,1678
cacao,January,loam,well-drained,1678
cacao,January,sandy loam,well-drained,1678
cacao,February,loam,well-drained,1678
cacao,February,sandy loam,well-drained,1678
cacao,March,loam,well-drained,1678
cacao,March,sandy loam,well-drained,1678
cacao,April,loam,well-drained,1678
cacao,April,sandy loam,well-drained,1678
cacao,May,loam,well-drained,1678
cacao,May,sandy loam,well-drained,1678
cacao,June,loam,well-drained,1678
cacao,June,sandy loam,well-drained,1678
cacao,July,loam,well-drained,1678
cacao,July,sandy loam,well-drained,1678
cacao,August,loam,well-drained,1678
cacao,August,sandy loam,well-drained,1678
cacao,September,loam,well-drained,1678
cacao,September,sandy loam,well-drained,1678
cacao,October,loam,well-drained,1678
cacao,October,sandy loam,well-drained,1678
cacao,November,loam,well-drained,1679
cacao,November,sandy loam,well-drained,1679
cacao,December,loam,well-drained,1679
cacao,December,sandy loam,well-drained,1679
cacao,January,loam,well-drained,1679
cacao,January,sandy loam,well-drained,1679
cacao,February,loam,well-drained,1679
cacao,February,sandy loam,well-drained,1679
cacao,March,loam,well-drained,1679
cacao,March,sandy loam,well-drained,1679
cacao,April,loam,well-drained,1679
cacao,April,sandy loam,well-drained,1679
cacao,May,loam,well-drained,1679
cacao,May,sandy loam,well-drained,1679
cacao,June,loam,well-drained,1679
cacao,June,sandy loam,well-drained,1679
cacao,July,loam,well-drained,1679
cacao,July,sandy loam,well-drained,1679
cacao,August,loam,well-drained,1679
cacao,August,sandy loam,well-drained,1679
cacao,September,loam,well-drained,1679
cacao,September,sandy loam,well-drained,1679
cacao,October,loam,well-drained,1679
cacao,October,sandy loam,well-drained,1679
cacao,November,loam,well-drained,1680
cacao,November,sandy loam,well-drained,1680
cacao,December,loam,well-drained,1680
cacao,December,sandy loam,well-drained,1680
cacao,January,loam,well-drained,1680
cacao,January,sandy loam,well-drained,1680
cacao,February,loam,well-drained,1680
cacao,February,sandy loam,well-drained,1680
cacao,March,loam,well-drained,1680
cacao,March,sandy loam,well-drained,1680
cacao,April,loam,well-drained,1680
cacao,April,sandy loam,well-drained,1680
cacao,May,loam,well-drained,1680
cacao,May,sandy loam,well-drained,1680
cacao,June,loam,well-drained,1680
cacao,June,sandy loam,well-drained,1680
cacao,July,loam,well-drained,1680
cacao,July,sandy loam,well-drained,1680
cacao,August,loam,well-drained,1680
cacao,August,sandy loam,well-drained,1680
cacao,September,loam,well-drained,1680
cacao,September,sandy loam,well-drained,1680
cacao,October,loam,well-drained,1680
cacao,October,sandy loam,well-drained,1680
cacao,November,loam,well-drained,1681
cacao,November,sandy loam,well-drained,1681
cacao,December,loam,well-drained,1681
cacao,December,sandy loam,well-drained,1681
cacao,January,loam,well-drained,1681
cacao,January,sandy loam,well-drained,1681
cacao,February,loam,well-drained,1681
cacao,February,sandy loam,well-drained,1681
cacao,March,loam,well-drained,1681
cacao,March,sandy loam,well-drained,1681
cacao,April,loam,well-drained,1681
cacao,April,sandy loam,well-drained,1681
cacao,May,loam,well-drained,1681
cacao,May,sandy loam,well-drained,1681
cacao,June,loam,well-drained,1681
cacao,June,sandy loam,well-drained,1681
cacao,July,loam,well-drained,1681
cacao,July,sandy loam,well-drained,1681
cacao,August,loam,well-drained,1681
cacao,August,sandy loam,well-drained,1681
cacao,September,loam,well-drained,1681
cacao,September,sandy loam,well-drained,1681
cacao,October,loam,well-drained,1681
cacao,October,sandy loam,well-drained,1681
cacao,November,loam,well-drained,1682
cacao,November,sandy loam,well-drained,1682
cacao,December,loam,well-drained,1682
cacao,December,sandy loam,well-drained,1682
cacao,January,loam,well-drained,1682
cacao,January,sandy loam,well-drained,1682
cacao,February,loam,well-drained,1682
cacao,February,sandy loam,well-drained,1682
cacao,March,loam,well-drained,1682
cacao,March,sandy loam,well-drained,1682
cacao,April,loam,well-drained,1682
cacao,April,sandy loam,well-drained,1682
cacao,May,loam,well-drained,1682
cacao,May,sandy loam,well-drained,1682
cacao,June,loam,well-drained,1682
cacao,June,sandy loam,well-drained,1682
cacao,July,loam,well-drained,1682
cacao,July,sandy loam,well-drained,1682
cacao,August,loam,well-drained,1682
cacao,August,sandy loam,well-drained,1682
cacao,September,loam,well-drained,1682
cacao,September,sandy loam,well-drained,1682
cacao,October,loam,well-drained,1682
cacao,October,sandy loam,well-drained,1682
cacao,November,loam,well-drained,1683
cacao,November,sandy loam,well-drained,1683
cacao,December,loam,well-drained,1683
cacao,December,sandy loam,well-drained,1683
cacao,January,loam,well-drained,1683
cacao,January,sandy loam,well-drained,1683
cacao,February,loam,well-drained,1683
cacao,February,sandy loam,well-drained,1683
cacao,March,loam,well-drained,1683
cacao,March,sandy loam,well-drained,1683
cacao,April,loam,well-drained,1683
